text,label
sundays do the weeks worth of homework i have thats all due tomorrow more weeks,1
ew cramping and coughing,0
heading on the nd half of our road trip to darwin no civilisation for another km,0
i had such a great mother s day would ve been better if joe had been here though,0
having serious technical issues in the studio oh well thank god for the technician,0
no not to stay lol just for a week but its basically my st trip without them and my st leaving them esp my lil man,0
dying to play maplestory too bad hv exams watching ur bro s lvl going to something but ur only something is not a gd thing,0
hi twitter sorry i haven t checked in like days i m just really busy with school,0
home have a migraine fortunately there s the new heroes gn yay,1
just had lunch with mario it was really good to catch up taking a nap before work,1
funny evening funny day funny weekend,1
beauty is a b braces for my daughter made her take out teeth she is hurting,0
hey eric good morning,1
all the photos i try to upload are too big,0
i could use some my frog just died,0
i reeeally miss you guys,0
when is the haml gem bumped to just wondering since the master has been bumped to,1
th tweet o amp this is what i ve to say there this thing in my chest called a heart and it likes someone o letters his name xo,1
listening to the rain fall down cant wait for kirsty to come around later,1
secret of the day i haven t showered but yes my face is clean amp my hair too aaahh sistem ini,1
thought the walk outside might wake me up i was wrong time to doze under my desk i think,0
oh joey a b tch azz n gga that is all,1
it s good to hear you re getting some rest,1
sadly pensioners can t afford apple prices so it will most likely be replaced by a windows desktop,0
thank you very much so glad you liked them i need to make sure all of my best ones are online,1
sunshine sunshine reagge d yay damn it,1
lol its dawn of the living dead not dawn of the dead and its sucked it looked like their budget was lol,0
firefly that s nathan fillion as in,1
just woke up and i have a headache and i have homework to do,0
you scared me dude,0
eating truffles yum,1
top of da mornin to ya from my side o town,1
otp seon young,1
best movie i love it,1
deep breath love u r almost done i promise and our boys will be home soon,1
trying to hear my self think the monkey s are rowdy almost bed time for them,1
so so so sad right now the last eposide of the first season of qaf is so sad and i can t stop cry justin lt brain lt,0
drinking some juice before school,1
good effort nsw should ve been closer,0
awww little pudge ball,1
korean music festival lt i miss you hahaha sexy time lt can t wait till shinee lol,1
i will thinking early in the week will tweet the link they re tasty,1
even more reason to be obsessed with that website it s one of taylor swifts favorites too,1
inventory am night folks,0
looking for grants seems to be nowt out there as i have a degree,0
glad to see the als walk went good congrats stephie ,1
at a graduation party its kinda sadd,0
i searched for mcfly concerts and found it and they were like vip tickets and i was like omfg but i m sad now xx,0
exactly everything ur sayn is right and if he do go somewhere i jus kno no one can take my place,0
nadda taking my ass to bed after my movie got work early,0
wow people care about me and i only know of them,1
this is the coolest pic of all of us at lake compounce,1
i am listening to the music of super juniors of korea i so like the way they sing and dance i hope someday i can meet them,1
he has a hamstring injury might not be able to play da rpteam in seaba he ll be fine soon ayw lang dw tlga xang irisk,0
lol i wos gona send mine in bt i was too late xx,0
my yr old son passed away on may my heart is so broken that i find it difficult to even breath at times i miss him,0
i feel bad for mr morris might not make it to the last cy of school,0
dm d you again,1
missing you black eyed peas listen to it with me quot since you ve been away everything don t seem like they used to be quot lt,1
greasy popcorn and bottles of water,0
josh the song i told you i d play at your funeral is playing,0
is back from tafe and has bowling in about an hour,1
cough she ll run,1
there s an awesome swing band and my swing partner no esta aqui,0
awww don t die i would cry or maybe sigh that is no lie yeah i m done,0
my car is getting an oil change i m getting it ready for our k u r t s ahhhh can t wait,1
ok im gone for real this time bbl thanks again to all my new and old followers we are twit fam,1
awful awful awful dreams,0
i have fallen madly in love with kevin s character he s so cute,1
aww aren t you happy you are going to see me later on,0
at the clouds and the threat of rain in savusavu,0
nothink,0
si anu who,0
they fucked up the princess by making it a proper stage so there s no stair anymore but mosh shorts it is,0
starplayer tonight,1
i was thinking of making me some tea,1
just saw confessions of a schopaholic it was a great commercial movie that kept me entertained if only journalism was portrayed better,0
trying to talk dad into going to a amp w rootbeer stand to eat mom told me try and talk him into it but i don t think it s workin,0
its funny how one night there is absolutely nothing on t v and another night there s so many good shows you can t stay on channel ha,1
oh ok just checking lol,1
is in the public library now,1
dwitter hat mich getwittert juhuuuuzzzz,1
haha yes i shop at perpetual kid and fred flare often i only found your site recnetly sorry,0
ice cold sweet tea in a jar,1
the donnie vid won t play for me i wanna see donnie,0
my phone battery is dieing,0
my face is done to the fullest still mad at mark for bustin my door and hit my face,0
working again same amp different day i m so in the wrong field miss the replies here on twitter,0
tds js first time haha,1
listening to the all american rejects,1
yep year we rock haha so gad this is the last year for naplan tests then i have exams in three weeks,0
my sisters crying my eyes out hubby called from iraq spoke for n minutes heard popping sounds in the background and call dropped,0
what a great balance,1
if u mean the newest red one then thanks i just quickly made it,1
thanks krystl parris twitter is ck out our blog leave us a comment,1
days til i get to sport my curty p slap bracelet see you in seattle,1
he s alright,1
kris allen won the coin toss and adam lambert will be singing first next week kris allen nd we believe goooo kris allen,1
soccer tournament day finals here we come go legacy,1
just got home hay saya thanks john_stan joaqui amp aris,1
you know what i think for now we did hi fives go us,1
hi bruce i am gonna be on michele s show need help on setting up url for the show technology is not my thing,1
i do high five,1
i want some but am afraid my baby stretched tummy won t fit in them fantastic deal,0
atta girl u prob not attractin many spammers advert ppl cos u no tweet alot u can just block em tho no big deal,1
i m good not feeling the rain,0
thanks i m trying to figure out what to do with my big laptop when i leave barcelona bc i don t want to carry it on my bike,1
right now i don t wanna sleep alone,0
well thank you ill dedicate that prop to good ole days til i get to see him,1
hang in there gorgeous,1
man my desk is a mess this morning i can not find anything,0
i miss you too so much my fb status shows how much i miss you gerty i ll be close to you soon,1
hehehe just had a great convo with a friend she laughed her head off at my day and put it all into perspective gotta love that,1
if i had the money to fly all the way to where you are i would a long time ago please miley please,0
kinda sad that high school is over for meeee,0
morumbiiiiiiiiiiiiiiiiiii eu tirei foto jaja eu posto no twitpic,1
dudes just conncted via your new email you should ahve in the footer your twiiter link and the t logo should be a link,1
not excited to be back to work,0
finally getting to sit down i was worried it would be dead at work but actually had some walk ins and even some highlights,1
robots are cool until they get red eyes but you and i dont know about that,0
bah you are a fancy babysitter,1
i don t want quot niley quot anymore he deserves so much more,0
omg i love you and i noticed your wicked quote on blogtv toss toss lol love you buck rock on,1
hit up i do believe he is a mac guru,1
some people apparently are getting the iphone os update but i don t see it still,0
join the club still don t know what i m doing on here either,0
letina has been taken out to get her vital supplies valium and credit and has spent the rest of the day relaxing with my cat xxx,1
finally back hotel rt como av buses never came so bus was full when it did was planning to go out in mpls tonite but still raining,0
no you do it together that is true love bye for now,1
it s tomorrow and of course i m coming silly i is talkin about today yo,1
anytime and thanks for checking out the site much appreciated,1
the most depressing day in cleveland will be if hopefully not when lebron leaves the cavs wahhhh,0
omg i m so jealous right now enjoy ur new baby,1
kid i am in so much pain waking up this early i only went to bed a few hours ago i m getting old yo can t rock it no more,0
basically i got screwed out of a year of my life because they thought i was nuts i do have anxiety issues though,0
alright time for me to get that snuggle on don t be jealous much,1
i updated about it obviously i didn t xd cheating shmeating,1
loaded two pallets of beans on the ford now it looks like a ton low rider,1
yeah and i have to golf with my dad tommoro,0
i had a dream about gracie and last night we went on a road trip in a golf cart,1
cherry picking in brentwood,1
rofl xd my whole family does except for my little brother i think that s even lamer that we resort to internet shopping than rl,0
sounds so good,1
the mono has me in the twilight zone i ve been awakened nights in a row to whitney houston s quot how will i know quot very strange,1
i m in french and we don t have a teacher one hour left til school ends,1
just arrived at my house,1
hallo tweetfriends its now in germany in the morning,1
i m awake i don t know why i wish i could get a good night s sleep live your life,0
i would never hit a woman cuz i can t always we get my cash back real men don t hit women forreal,1
ooh almost forgot about my naughty dream about lindsay lohan last night it was both sweet and sad i was totally a rebound chick,0
teaching sabine the art of shopping start them young haha,1
at but if they use my pm call in i have to drop him off work w chris won t be pleasant if he s still screaming poor kiddo,0
is in guildford having a costa for a change tis hot outside but the air con is maxxed out inside got a bargain pair of sneakers too,1
spending the day with friends and fam in gaithersburg today,1
wish i d have seen earlier i d have come and gotten you before i got in the middle of a shower and putting on calamine,0
used is definitely cheaper may have to get later ones that way but new is ok for now,1
morning thank god for waking mi up see another beautiful day bout to call mi mumma miss her,0
y know i m getting myself an xbox when natal ships,1
i m really in the mood for swiss miss hot milk chocolate but all i have is ghirardelli white mocha it ll have to do,0
sometimes nothing satisfies more than a southwestern eggroll or whatever that is,1
just listed a few more pieces in etsy took too long no time for chooks to play today,0
really a good distraction now i ll check it right now,1
how did that come about i ve never heard of that before hugs,0
all food gone but i want more sad times never mind hey anyone following e coverage i m missing it cuz not anywhere near home yet,0
sobbing at being left alone whilst the boi works the allnighter im in a lonely mood,0
i hope it rains all day,1
yeah ashes to ashes wooooo,1
and i got a couple of free bags of coffee as a regular customer,1
love u so muchhhhhhhh tila,1
finally bought your album and it s fantastic good luck at the wedding,1
and finally decided quiznos it is second sandwich for the day had one for brekkie earlier how bout that,1
phew the online banking went thru fine on google chrome finally,1
your coming to bondi where i live wher u coming from,1
one year with emily wow l,1
hmm thats a quote but since i meant it i except ur correction sec,1
i just got back from a run,1
another day another run to the server building fuzzy baby geese wandering the parking lot,1
what was on nbc i missed it,0
ugh i hate work,0
quot living life in the reverse quot means what call center folks work in night and sleep in day that s my understanding of reverse,1
just got woke up,0
oops apologies to both you and sorry will try to do better,1
i get called that soo much lol but its cool cause she was in just my luck with mcfly hehe,1
dont forget im going over at to decorate,1
oh got your emails yes too cheesy,1
still got a bloody headache might go lie on the lounge and watch a movie cya xoxo,0
davids quickly moving up the mr twitter universe list keep voting,1
potentially nasty fall at mile now at mile and shoulder hurts,0
layed out all day amp got really burnt,0
says sarap ng sunday amp rest day hahaha,1
i m on modlife oh wait no umm i m on matt skiba oh wait no again,0
how was it i want to see it,1
no one spares a thought for my long and painstaking work,0
buenas tardes twitterssss,1
i ve been wanting to try apple cheeks i just entered clothdiaper,1
no matter what i can always say that nights are interesting home early in the am to go to brunch with the parental units lt my friends,1
oh east coast weather ihate when the sun doesn t get up neither do i until like noon,0
lonely day today but thats ok ok no it isnt,0
is setting up msn my yr old cousin bless,1
it is raining here in mexicali which is pretty amazing because it almost never rains enjoying the rainy night,1
first surprise birthday ever best night i ve had in a damn long time,1
i would give anything for cloudy and rainy i think hasn t rained in a month here too dry,0
i m still bloody th your taste is appaling,1
northern folk love gravy ha ha thats just a english thing ha ha sorry just love saying it,1
it sure is found a seat right away and a mate is gonna join me for a brew,1
im sorry i have mistakenly quoted u,0
no comentts i think the same now really i dont know what to think about it i know its soooo sad and hurts a lot both of us,0
thanks for finding the amusing rubiks pictures tonight making my evening via,1
taxi dimineatza now that s a freakin bad choice,0
im sorry he will be missed,0
i don t blame ya i d be avoiding them like the plague i m guessing it s not your main arm then which is lucky,1
home and not really feeling like doing anything,0
well what about the jumpers,1
i would but im dwn by padre island sorry,0
wen u git a facebook i ll tell u,1
only cause i love you,1
photo kurt you stfu you mthrfkr jumbo fck y all ericka mayeng ven amp lesh peace me will i be seen,1
it s hot in bali stuck in traffic on the way to lilo,0
goddamnit wont be able to ride my bike tomorrow unless we get done b ish,0
ouch hopefully she ll feel better in a day my wisdom extraction went well but i know some who got swollen amp in pain for days,0
and finally quot go back to comforts music friends anything that is you and know this happened for a reason quot that i can do,1
my puppy died tonight,0
i might have to delete my account some on here posted a link to get more followers like an idiot i did new name will be nicky_thr dots,0
really happy everything could be changed for even in yo,1
wishes she was on the cruise with,0
that s for sure that s why i intentionally turn my thought processes to the silly,1
mr boston makes me smile lt lt lt lt lt seeeeeeee big koolaid smile,1
woo week till my next exam then they re all over tis good tho for this next week tis gonna be bit of a struggle,0
have still not managed to see a ha s new video will remain searching online until its time for tv jonathan ross with hugh laurie,0
i feel like crap can t breathe people smoking aren t helping and i don t want to be working bed nooow please,0
went to the gym last night i didn t feel like i pushed myself hard but i must of since i was a little sick gym not open today,0
is it worth it to see blink amp fall out boy alone idkk i need help deciding,0
aww yay for stopping by booth did you see laura,1
another magic moment for lakers,1
dave winer len edgerly compares leo laporte to a summer storm,1
oh the joys of the walmart lines in south okc,0
yes me too i deleted at least of them yesterday and more keep re appering,0
unstable broadband and electricity taking toll on my mental stability,0
i watched it too but only half i love taylor,0
share i miss you how is georgia,0
off to my baseball game go indians,1
did you rock balls off or what,1
morning i have loads to do day goin for a walk st to get rid of last nites haribo s,0
rsm youth services have started and our band is rockin praying for great services today and praying for yours too,1
sitting home,1
just wrapped up a pretty tight riff i think i may add an intro and a solo tomorrow if i think of something good,1
thanks for the kudos we always love compliments,1
good morning cupcakes,1
i m watching phineas and ferb reruns that we put on the dvr,1
school work visit then gym for a long while,0
is sad that she can t play hoverkart on her stupid computer,0
have a wedding in my family actually weddings in coming weeks plus work no time i hope you enjoy yourself though,0
wish i would of went,0
i don t think it was full a enough to howl crossing my fingers for tonight,1
thank you so much i do love music,1
mag gt gt advertisement how do you guys handle fax i want to receive them via email no hassle anyone tried myfax,1
wow cool,1
sigh sorry i was just caught up in all of the ip excitement i ll be well behaved from here on out i promise,1
i have the flu hope its not the pig flu dont know the difference uni campus is a media black hole which is nice,0
i guess teddy bear dressed like dean lol,1
florida you didn t come here last time orlando tampa jacksonville tallahassee any will do fl misses you bsb,0
games is already taken though,0
closing today seller is very happy it is going to be a good day,1
my pleasure have a great day,1
if dannig doesn t come back to you can i have it big smile please,1
thanks bro,1
forgot his access card in the car too lazy to fetch it,0
the script before the worst ther back how i ve missed their irish accents x alls right with the world again its now officaly summer,1
im bored but im loving the sunshine,1
when you black out it could be a lack of electrolytes drink salt water with lemon or gatorade and properly hydrate n shit,1
i totally want that shirt,1
haha yeah right,0
i m not getting all your updates ugh,0
owww i ve felt queasy all day,0
downloaded the latest version b of tweetdeck links still don t work,0
at birmingham airport waiting for flight to be called having rather good vanilla latte while i wait,1
walmart with meaghan and then studying for spanish and science finals yuck,0
working and happy that i got elie raad as facebook username,1
is trying to give a grammar lesson she fails at life,0
girl you are cool as f k hope you have a great time on your tour i know your looking forward take care of u,1
forgot to inform my boss about a call,0
i just got really tired and super cold i was doing so good all night,0
haha is talking about outsourcing dating and giving the search teams performance bonuses wordpress haha whatever works,1
working on another cute mom design based on a quote i just saw here on twitter,1
can t sleep but should i start work at am tomorrow,0
i hate liam,0
if you can buy the same thing cheaper on sale it just makes em dumber not cooler says i buy mr walmart shirts,1
maybe coffees in the space of hours wasn t a great idea head is hurting,0
has green fingers and likes it a lot,1
off to bpd to see if it s an otalia day or if i have to do real work,0
grey goose is good i prefer lindsay s sweat tho p lol er absolute lol,1
another day,0
hahahha i only have followers now,0
it s sad how much bullshit you can find on commandlinefu com,0
dnt feel like moving wanna take a sick day for my mental health that is what ya think,0
it s nice rogers is releasing it next week in canada,1
i think i will study languages in naples english spanish and japanese,1
i agree but i hope u ll pardon my technology colored glasses while i learn the ropes of mgmt amp strategy it was top of mind,0
how the hell are we in libertyville summer time comes around missa and i are going to ss,1
my bad i failed at my one job i get sorry,0
i feel icky today sore throat etc,0
make sure you give me the link when you re done,1
and by him i don t mean santa,1
he cud have acted mad that shit aint hard to pull for em actually there s very little thats hard to pull for em,1
fucking hell to this day cirque du soleil still makes me cry,0
had a great eurovision night with mike amp now time for leftover brownies for breakfast,1
chilling watching a movie oh it s like being home lol checked my back shreeeeaaaacck i ve bn robbed i ve surely not spent it all,0
wishful thinking that doing the right thing was more fun than doing the wrong thing hmmm,1
can t watch it don t love in pittsburgh yet but dexters lab is on,0
chillin with lucy beautiful day today,1
she found me,0
tits perfect for holding that ll do me,1
the tsx is nice just cuz it s a new car handles nice but doesn t have the horses of the tl s,1
i m scared to take a shower i saw the drain n it freaked me out i feel like it is gunna get me,0
i have been a lm for a minute but i have recruited some new love muffins at work does that count hehe,1
at silver sands beach in aberdour fantastic weather long ice cream queue though,0
coollllllllll saturday night,1
you suck i wanna go back to sleep,0
i think i m gonna die if i see another smurf also if i don t speak with someone my age help,0
if you need me call me,1
sock is wearing a hat with socks on the back kelly is dying in laughter my life is complete,1
why do all our events have to be on a tues or a thurs i can never go,0
i m good thanks last nights crisis sorted now brother car went on fire in broseley everyones ok tho luckily,1
smeltering on the way home as bus doesn t have air con or windows surely this has to be illegal its child cruelity,0
yeah i thought about that but he doesn t write much gah i m screwed the xmas present i got for him was lame too,0
hang in there i can be there in about three more hours,1
goodsex is when she runs and come at the same time over and over and over,1
i thought i had this bad habit of staying up late under control upset that i am still up at am need to put myself on a time out,0
need to look the surfers at the beach hahaha really exciting dammit i need to get out of this boring routine,0
today was a good day elyssa goliath viper tatsu rid rev dejavu lt,1
just a small info but my prayers always there bro and u know it,1
how quickly the day turns from good to bad r i p glen,0
why do i refuse to go to bed before am real answer the nanny family matters amp george lopez fantastic don t judge my fri nite in,1
too many people of my acquaintance have contemplated voting bnp i am very very sad,0
woman you are warped just a tad,1
i offered a one day workshop yesterday web for language teachers after lunch no internet access,0
hahaha great minds think alike,1
thinks she has a major ear infection,0
bad times bloody public transport i thought it was ok whenever i was in germany maybe i missed the bad times,0
just replaced the dc in board on ibook success i m absolutely stoked to have my first repair done and working correctly,1
you too oh btw i checked out your and i loved the pics i just couldn t read a thing i need a translator,1
sweet iphone g s i want one but i m not eligible for upgreade yet it s ok i still love my iphone g esp after update,0
it doesnt allow me to do the things i need to do,0
i know she s so cute but i m pretty sure she s leaving,0
be going to any show s well i couldn t handle it so i m flying to toronto and montreal i feel bummed now cont,0
aww talking with andrea,1
yes i am much better damn liz s dad is taking us out to dinner home made paster sounds better though,0
still working on the css for my layout at the moment it s an ugly mixture of floats and absolutes,0
i am back to report epic faliure now i have been tempted and have fallen in love to come home rather empty no fender strat for me,0
wants watching wolverine so bad,0
omg the new twilight trailer o o o my my my i am loving this year taylor lautner looks nice in teh video swish i ll update later too,1
when are you coming back to nyc your fave hairspray girls are missing you amanda,0
i like to eat chinese food by myself and watch some old kung fu or drama movies lol i m lame,0
goodnight paradise,1
just broke my thumb on my left hand thx to my sister closing the door on it hurts like hell,0
thank you ice cream for cooling me down now i can go enjoy more carnival fun,1
hate it when i bring my reusable bags to the grocery store and the bagger insists on wrapping things in plastic before bagging them,0
yayyy so cute rock pls pls add me ohh and btw cant wait for hannah mon,1
sister s house loking for a gift to me my birthday is coming,1
dann gibts nur eine l sung freund loswerden animators are the best lovers you know,1
getting ready then out for the night,1
is up after a looong lovely night,1
cuz t night will be the night that i will fall f r you,1
ahhh just got thru eatin some fries with ketchup yay me,1
yeah its true being kid is so good ps i love ur tan,1
cleaning the room and getting ready for cluj eloize woohoooo,1
birthday going well so far was woken up by birthday txts since am lol now more brain training,1
thanks good to know i m not alone,1
that s what happens what you put a trickily worded proposition in the hands of the electorate rather than the elected,0
i teach by leaving u to hang and making u figure it out not by leading,1
so is trying to ruin my future so far so good,0
is in a singing mood its good that no one can hear me,1
hahahaha iya this one s a surprise but it turns out to be a nice surprise,1
i hve one bt he don t even know i m alive,0
houston we have liftoff btw you never answered my question whether you d be visiting sydney soon or not,0
i think uncut refers to a lack of circumcision could be wrong there,1
ok seriously not kool the need to fix this interruption now i can t sleep wit out music i put a radio channel on and sleep not kool,0
must fight the flu,0
i have to get my mind off of things a sonny marathon on disney channel is the perfect cure,1
we only got minutes for our science final i got at but she might add points to the test,0
this takes me back festival friends sydney sunshine,1
newrule if you can t spell it you might not want to try and quot define quot it lol i remember why i tried to kill my tv that time,1
does anyone want my dog i actually hate her right now,0
ooh err top of harvey n s nice lunch enjoy the manchester sun i am today,1
gotta be up early,0
hiya how goes,1
he clearly does x x x,0
i saw sam ronson larchmon and i wanted to say hi but didnt too bad shes dope saw cute marni shoes on sale barneys still debating,0
quot do you have enough faith in what jesus said to endure the obstacle you see in front of you quot words of wisdom,1
driving in mountains is scaaaaaaary,0
stop teasing me soooooooooo not far,0
one of the reasons i miss living in ny brooklyn hiphop festival today had i known about this i woulda scheduled my flight this wknd,0
followfriday for all the twit pics of male models amp for all the cool fashion updates,1
i wanna feel sweedish too,0
agenda for the day go home check computer undress play ddr till my legs hurt oh yeah,1
unfortunately my friends aren t the clubbing type,0
hate hayfever,0
thanks muchly i must admit it is a recurring issue for me,1
sooooo not feeling well i think i need to go home,0
yeahh josh groban is on twitter i lovee his voice much amp him btw follow him guys he s amazing,1
i wanted to message u back but ur not following me back,0
ouch good luck with that,0
no feast day for brooke tomorrow,0
tutorial is uploaded yay just needs to process,1
i got twitter obviously miss you my dear,1
idk wat do who can i trust me im sorry all da pain i have caused nebody ima take dis time out straighten myself out i luv yall,0
day off and its busier than a working day,0
i need to go back to bed ugh but i can t,0
heyy how r u did u have a good time at the party the other nite hope ur well x,1
for my actual birthday day i shall be in work,0
getting dressed amp getting out much to do before tomorrow excited for my hubby s bday woohoo,1
outside with mommy,1
everything is bigger than it should be and yes ive tried ctr scrolling,0
my is broken horizontal lines and muddy graphics down the toilet,0
typical noob overuse injury i think tried to tough it out when it started to squawk at me amp now am paying the price,0
why in the world are tricksters thriving happily from one victim to another i was conned,0
guess what twit fam i m gonna go see the movie quot up quot today i am sooooo excited,1
