text,label
"Treated my sister-in-law to a message here on Super Bowl Sunday.  They have great hours & were very accommodating even though we only made our appts about 24 hours in advance.  When we booked, the receptionist (who was really helpful and nice) mentioned the groupon promotion ($40 for $100 worth of services) as well as SpaFinder gift cards.  We thought we could combine them, and we arrived at our appt to find that they weren't supposed to combine discounts.  But the receptionist made an exception and we were really appreciative!

The massage was nice, could have used a little more pressure.  Cute atmosphere and friendly/helpful staff.  I would come back, especially with SpaFinder/discounts.",1
"Abridged: 
I'm gonna be real with you. I am not in love with Pizzeria Bianco, and had I actually had to wait in line, this rating would probably be lower. My group was lucky enough to receive the last table without any wait.

Maybe it was the fact that it's hard to impress me with pizza. Maybe it was a fluke that won't happen again. At least that's what everyone keeps telling me. But honestly, I just wasn't that impressed with the $19 pizza I received. Sadly, the leftovers I took home ended up being tossed because I was afraid to try it again. 

I've been worried about writing this for awhile (it's been sitting here unfinished for nearly a year), but in the end, my opinions haven't changed, and I sit here, still scared to return. If someone dragged me there again, or had a party there or something, I'd probably give it another shot, as I hate to write off any place after a single trip, but I honestly felt just eh about the whole thing. Thankfully none of my visiting out of town guests have cried for me to take them there.",0
"Craving a noodle soup--thought I'd check this place after seeing the reviews.  Upon entering I didn't like the air quality, smelled like dirty deep frying oil.  Upon perusing the menu and looking around at other diners food, I realized it was mostly composed of tempura, duh, deep fried.  Yikes, I am not a fan of deep frying but that explained the smell.   I opted for the shrimp udon soup.  It wasn't anything near the wonderful soup I had experienced elsewhere, especially this great Japanese restaurant in Chiang Mai that had this amazing moat around the sushi chefs were they would float the sushi on little boats that you could pick and choose.  Very disappointing, broth, noodles, spinach, green onion and 2 shrimp, $8.  I did get an added bonus of deep fat smell covering my clothing.",0
I went here for my birthday this year. The best part was my friends picked up the tab:) The food was fantastic. When I found out from a friend who works here that the same chef who created the city hall menu is the executive chef at ocean club I knew getting a steak to compliment my fish was the right choice. The only down side was that everyone who went out that night were so full that we decided that it was a better idea to go home ad sleep than hit the clubs.....well maybe that wasn't a bad thing after all.,1
"Downright awesome and extremely hip. A non-traditional, very out there, but very hidden coffee joint.

You can't see this place from the street. It's kind of behind the Buffalo Exchange. It's almost the last place you would expect to find a coffee shop. As soon as you walk in there are really bright and vivid paintings, this is kind of what makes it way out there. Barista was very friendly and asked us how the weather was, always cool to have some small talk instead of the drone, ""what can i get for you..."" Wait, that basically sounds like the boring coffee-grinders at Starbucks.

I gotta have my lattes. I will drink regular coffee sometimes, but my soft spot is a well made latte. Amazing enough, places like Starbucks just don't know how to make lattes, I give up on Starbucks. Their beans suck, and apparently their frothing machines do too, because everytime I go there it seems like they just warm my milk and mix it with some coffee. The latte here was PERFECT. The milk was perfectly frothy, which in my opinion is what makes a latte a latte. Coffee had a nice roasted flavor to it. Amazingly, there are tons of coffee shops out there that can't do decent lattes. This is my new coffee place.

Good music choice here, its like new age elevator music, calm soothing hip hop and pop. Awesome atmosphere, quiet enough to study and have a conversation, yet lively enough to come for just a cup of caffeine. Skip the Starbucks and ""Sex in the City"" sorority girl drinks and come here.

Only problem was that I think they only have small or large lattes, and it was like $4 for a large. That's like $0.50 to a $1 too much in my honest opinion. Oh well, I think I'd still pay that when I'm craving a latte.",1
"No way am I coming back here! The shoes seem to be made poorly, but I haven't actually kept a pair of shoes and I never will because I'm never coming back. I bought one pair because I thought they were cute, but quickly changed my mind so I returned them. Do you know how many people asked my WHY I'm returning them? In a very rude manner, literally all the people who were working there. Not only did it make me uncomfortable but they lost a customer because of it as well.",0
"There was hair in the food. Not just 1 but 2 in the same Bhel Puri dish.

The whole experience was pretty bad. There is no indication of how you order your food and when you finally figure it out the food does not taste good. We checked sodas on the order sheet and when no sodas showed up we asked if we were supposed to go and find our own sodas from the front of the store and were told that that was the case.

Also the guy at the counter is down right dismissive.

Pani Puri was OK
Papdi Chaat - boring, no flavor
Bhel Puri - boring and no flavor before we found the hairs

Not worth the trip.",0
"I can't say enough good things about this place. 

Quick disclosure: When I was working for the Downtown YMCA, I discovered Local Breeze as I was searching for businesses to participate in our fund-raising campaign. Local Breeze was totally down to contribute. So on top of getting that delicious meal, know that your money is largely going back to the community. Awesome.

But the food (and drinks) are really what keep me coming back. The coca-cola ham is delish, and the serving sizes are pretty decent. You definitely get your money's worth. And there's a reason why my profile says that my ""recent discovery"" is ""spiced cottage cheese from Local Breeze."" That was written months ago, but I don't think I've discovered anything quite as amazing yet. And I normally don't even like cottage cheese.

The last time I went was for my bday dinner, and again, it didn't let me down. We had good food, good drinks, and a good time in general. The bartender mixed up this killer cucumber martini, which sounds weird, but if you're a martini fan, go for it. If you're feeling less risky, you can't go wrong with their mojito.",1
"This place always pleases! Their sandwiches are always great, bread is great, pizza is AWESOME, and their short ribs are great. The food is SO fresh! The waiters are kind and friendly. When we asked if they had some of their awesome ice cream, she kindly told us the freezer broke. I heart the deli!",1
"Green is by far one of my favorite restaurants to eat at.  My husband loves it too and he is a carnivore!  Our favorite things to get are the ""boneless buffalo wings"" and something that another customer shared with me while waiting in line that is not on the menu ""the Wendy's pickle sandwich"" It is amazing!  Another special they have from time to time is ""the big WAC"" and I must say it is better than the real thing!!!!!",1
"Jason Silberschlag pulls off a pretty amazing thing here in the metro-PHX area.  Three shops with their own quirky details, passion and identity.  Each tailors specifically to the demographic at hand, which I can totally get behind.  The fact that each shop has its own deal going on is awesome - I really dislike chains and the chain feel/look.  I hadn't seen Jason in a while at the other shops, the times I'd frequented, and was happy to see him behind the bar when I came here for the first time.

Just the same way the other Cartel shops have a selection of brewing methods, this one does as well.  Pour-over, aeropress, Chemex and traditional espresso (La Marz GS/3).

As expected from him, our drinks were flawless.  He transfers this knowledge and passion to the baristas, which is obvious even when one leaves his establishment to go somewhere else - they stand out in the crowd of many coffee-pullers.  The beans, who can complain?  Jason made his name with the roasting.

I got a prepared sandwich here, and my was it tasty.  Bread was fresh.  Sauce, ingredients and overall creation was good.  Big Ben: you stole my tastebuds' heart that morning.

Casual lounge area (see: couches), outdoor covered seating (see: hallway - shaded and cool!) and plenty of seating inside.  As normal, his handiwork shines throughout the shop.  Somehow I've never reviewed a Cartel shop before, despite my years of patronage.  My latest experience changes that.",1
"went for lunch today with my girlfriend.  i had the chicken tacos and she had the mahi tacos.  you get three little tacos per order.  we switched one for one.  the chicken was freakin great.  i had a small chicken bone and some cartilidge in mine and i still loved it.  seasoned well and dressed well with an adobo sauce, maybe.  it had some green cabbage, some sliced fresno peppers and what i think was manchego.    i loved it.  the girl had fried mahi tacos  (they offered the option of grilled rather than fried).  it was good, had some remoulade and the same cabbage and fresnos on it.  it was all good.  the service, the food, the atmosphere, and the whole package.  go here, eat here.  be happy.  quality over quantity. always.  well done mission staff, well done",1
"Ringo is a tri color beagle. Ringo loves the dog park. There are so many dogs at chaparral he can run around with. The park is really nice, a big wide open space and is kept pretty clean. They have an active dog area and a passive dog area. We start in the active dog area and Ringo can run and get all his goons out, then we opt for a nice cool down in the passive area. Ringo likes to sniff small dogs. During really busy times when there are a lot of dogs Ringo can get intimidated and has trouble finding a crew to fit in with.",1
"I love to hike Piestewa (formerly known as Squaw) Peak, obviously not for the solitude - since it's so crowded.  

It's a rigorous 2.4 (round-trip) mile hike and NOT for beginners.  But it is the most fun. 

It reminds me of our version of the New York street scene - almost egalitarian in a way.  You see people of all sizes, ages, ethnicities, physical abilities, socioeconomic levels, families, friends, lovers, first-dates.  This is where you see Phoenix's diversity, ladies and gentlemen.

It's definitely a wonderful first impression of Phoenix -- from the cross-section of society to the people-watching, and last but not least, the AMAZING breathtaking views, of wildlife (like roadrunners, chipmunks, and lizards), flora and the Valley below.

It's been noted as one of the most hiked trail in in the nation.",1
"Mail Call is a full service shipping store. The owners are great-they are friendly and accommodating. I purchase shipping supplies from them are their prices are very fair, much less than a larger place up in the airpark. They take care all of my local needs and get the job done. Kudos to Mail Call!",1
Love Love Love it. The Frozen Yogurt is only 8 calories per ounce. You can get your yogurt fix and still be healthy. Also they run specials if you sign up for the deals. Then they have a punch card program as well. My husband loves going there because he can still get regular Thrifty Ice Cream.,1
AMAZING!  This is the first time I ever got what I ordered!!!!!  140 degree grande peppermint latte!  WOWZA!  YIPPEE!  Though the staff did not seemed thrilled to be there or had any sort of personality-it didn't matter because my drink was perfect:)  FYI-this was the location outside of the B security check-point.,1
to make a long story short --- we had a coupon for this place.  We know its an ASU hang out but the coupon was for spend 50.00 get 25.00 off.  Ok service was not good --- when we got the bill the pizza and wings were charged separate -- not right -- it was a together order per the menu.  We had a pitcher of beer and a single beer plus food -- bill was almost 70.00 -- we gave the waitress the coupon -- she had to change the bill for the pizza and wings --- then she came back and stated the coupon had a 18% gratuity and service charge of 13.59.  Based on what ???  that actually ate up the coupon and we ended up paying full price anyway.  Never again --- and the food was fair --- not a good place to return to -- ASU take it away -- its all yours -----,0
"LOVE it and so close to home!  Since Pita Jungle open in Glendale I have been at least once a week (Yes, really!)  The hummus and garlic dip are to die for and on my last trip I tried a Greek Pita-Oh my!  The fruit on the Caribbean salad and the fruit and cheese plate are amazing and the chicken combo plate is so large it's two meals!

The ambiance is slightly different than the other locations but I think that is mostly due to the fact that two sides of the restaurant are glass.  Pita Jungle Glendale still features a revolving collection of art work and you can see the funky style of the other locations in the hand painted chairs and the cool artwork painted in the bathrooms.  The staff is also  extremely friendly.",1
I do not eat fast food.  i do eat at in-n-out.  mmmm double double animal style,1
I love their menu!  The garlic mashed potatoes-amazing!  Steak-melts in  your mouth!  Service - great!  Big fan of Applebee's!,1
"Chopped Salad was fabulous, as was the lamb burger. Service was top rate.",1
"No, I don't want to take the bus to get to the train. 

In my opinion, they didn't go far enough for people who live in Phoenix. It may be a good solution for Tempe and Mesa residents commuting to Phoenix, but it isn't effective for Phoenicians who want to get from the north valley into CenPho.",0
best in the valley,1
"It's rare that I have a date with my husband on a Monday afternoon/evening, but this past Memorial Day, we did just that.  After a quick visit to the Science Center (the Van Gogh alive exhibit is a must-see by the way), we were hungry so we headed over to Rice Paper.  Neither of us had ever been before, and we were pleased with our experience.

It was a tad bit too hot to sit outside, although they do have a covered patio with misters.  We walked in and were seated and greeted promptly by Al, our server.  He's quite the character.  He made us laugh quite a bit in addition to being attentive and making some recommendations.  We enjoyed the stylish renovated house / hip colorful atmosphere as well.

We ended up ordering a few things and sharing.  Highlights included the firecracker shrimp. a spider roll, a shrimp roll, and a zen salad.  Everything was light and tasted fresh.  We really enjoyed the dipping sauces that came with the spring rolls.  They've got such a huge selection of the spring rolls, that I can't wait to return to try some of the others.  They don't have a huge selection of Vietnamese entrees, but it appears that they will custom create a bit upon request.

I highly recommend going for the ""food happy hour.""  It's from 3pm - 6:30pm and includes $6 appetizers & $1 off all spring rolls.  Such a deal!  We didn't take advantage of it, but the ""drinks happy hour"" is actually 11am - 6:30pm and specialty drinks are $6, house wine by the glass is $5, well drinks are $4, and draft beer is just $2.75.

If only Rice Paper was a tad bit closer to home, I could see myself being a regular... Instead, I'll keep it high on my list of spots to return to when I find myself heading downtown!",1
"I don't love the coffee at Starbucks, but this place is getting 5 stars for their service! They are quick, ACCURATE, friendly, and they always remember my drink even though I only go there about once a week! Amazing! The staff is great and I thought I should leave them a nice little ""Good Job"" on Yelp!",1
"I don't get it. Not the concept of a good vegetarian restaurant but the need to create mock this and mock that. The word mock appears on the menu no less than 30 times, and that made me want to flee pell mell at mach 1 out of there, sonic boom be damned. I understand it from a  marketing strategy to appeal to and or convert the carnivores and omnivores I suppose. Do meat eaters feel better about eating something vegetarian as long as it is shaped like a chicken wing? Has anyone gone to a steak joint and had mock carrots made from pork medallions?  I am also aware that we eat with our eyes, have preconceived notions of certain types of cuisine etc. However, I firmly believe that if an establishment uses veggies, legumes, tofu and such and gets creative instead of trying to reinvent the meat wheel, the end result would be much better. For Example the Mexicali burger, no mock meat reference here. How about listing something as ""whatever the hell it is"" served Parmesan style? 
 
I stopped here for lunch yesterday as I was in the area. Cool space, it was open colorful and inviting. A couple of organs line a small space up front. Nice mild funk flavor to the decor. Ordering is done counter style and they bring it out to you. You pretty much go behind the counter to get ice for your beverage which I thought was a bit of a weird queue. 

I ordered the spicy Thai peanut, a dish that offered mock choices, but I went with the crispy tofu. The brown rice that was the bedding here was ok, lukewarm at best. the dish lacked any real flavor and there was no spice whatsoever.The tofu tasted as if it was freezer burned, which really dumbfounded me. I think it may have been crisped long before it was served to me and microwaved, the texture was just off. Copious amounts of cock sauce, err... Sriracha saved it from blandsville.

I am not saying I would never return, as I tend to give places more than one chance. I love well prepared vegetarian dishes, just don't mock me.",0
The meat and bread is so fresh that it makes Mr. Goodcents my number one sub place to hit up when in the mood for a sub,1
"I had never been to Dominick's and I like trying new restaurants so I was excited to check it out.  We had a reservation for 8 pm on Saturday night and when we showed up the restaurant was busy.  It definitely is catering to those that want to be seen and show off what they have.  As we were walking up they had 6-7 of your finest vehicles backed in right next to the front door.

Calling it a front door is a little misleading however.  I found it interesting for such a nice restaurant to have a revolving door as there entrance.  Once inside the door you are greeted by what is a darkened ""Liberace"" type decor.  Think big chandeliers and crushed velvet.  We were seated promptly for our 8 pm reservation.

Top line the food was mediocre.  We between the 4 of us we ordered the  Scallops, Halibut, and the Ribeye as our entrees.  For our sides we ordered the potatoes, gnocchi, and creamed corn as our sides.  The main issue that we all had with the food was that it was very salty.  At one point my buddy across the table asked me "" does yours taste really salty?"". I answered yes and everybody else chimed in that theirs was quite salty as well.  I don't know if the chef was having a bad night but if not he needs to pump the brakes on his salt usage!

Finally this place isn't the cheapest place.  I am not one to complain about prices and I eat at fine dining restaurants on a weekly basis as part of my job.  Our bill for the 4 of us was $500.  We did have a couple drinks a piece but the price we paid did not match the quality of food we received.

My advice is to check out the bar for a few drinks and enjoy the people watching.  Think Phoenix Open.  Otherwise if you are looking for a good steakhouse head across the street to Ocean Club.",0
"Glad to say this place is still going strong a little over a year after my first visit/review. Wanna try it? Then visit on a Tuesday night for $1 tacos and $2 cervezas! They have amazingly good Tacos and Salsa, and an excellent Tequila bar. Do try the grilled corn on the cob.

Excellent place to hang all night with friends - great drinks, great food, great prices.",1
"Been here twice now and tried two different dogs and two sides. Nothing was disappointing. I have tried both the sweet and spicy dog and the hana dog. Both dogs were great and had very distinct high points. The sweet and spicy does something very rare for me and actually gets me to enjoy pineapple mixed with other foods. I this dog had great flavors all over including the dog itself which was perfectly cooked and the right amount of heat. The hana was just a stack of messy amazingness that had a real mexican flair. The bacon is the real standout adding the great bacon flavor and a crunch that gives the textures some depth.

The sides were good to. The chili is not some canned stuff and is good. The tater tots are just awesome though and nice crispy outside and that soft pillowy inside you crave.

If you want a gourmet hot dog this place is not going to let you down.",1
Wow these cupcakes were amazing!! The frosting was picture-perfect. I tried Vanilla Salted Caramel and Pumpkin and both were so good! The cake on both were super dense and moist. Vanilla Salted Caramel definitely was the best of the two!,1
This place is over priced and the service is horrible. I went there with my feiends and the server was very rude and degrading!,0
"Pretty good place.  Separate bar area upstairs with lots of TV's for sports.  Nice size portions.  A little pricey, but big portions.",1
"This place is very cool! I went here after work with a sorority sister for drinks on a Friday night. Ended up staying for like 3.5 hours.

Fantastic atmosphere with outdoor and indoor seating. Lighting is dim and intimate indoors with rustic seating areas and large booth perfect for groups getting drinks together. The outdoor patio is sectioned off in a covered area with tables and smaller seats while an uncovered area hosted seating for peeps who rode their bikes in.

The drinks are pretty yummy. If you're into fruity, girly cocktails there isn't much to choose from, but for a more mature, grown-u beverage, you're in luck. Hit the happy hour (which sadly ends at 5pm).

It gets a tad loud and it difficult to tell the wait staff apart from the customers because they're all in street clothes but they're very attentive and sweet. We ordered the fondu plate and it was great. Pretzels, sausage, apples and the cheese... perfect for sobering up a bit from those yummy cocktails.",1
yumtastic!! just don't forget your safety whistle and pepper spray! ....even during the day....,1
"Big fan of this store - the owner tries very hard to create an inviting atmosphere for all levels of gamers. Further, the store provides for a host of niches, including euro-games, Ameritrash, role playing, and miniature wargaming. Good amount of supplies (both GW and P3, among others). Lots of tables for miniature gaming, board games, CCGs, and painting in the back (and a fridge with soda). They've started carrying MTG over the last few months, and that collection has grown. Always something going on here, but nothing intimidating. 

The owner is very, very helpful: willing to answer questions about painting, games, and to make special orders (even trips over to Gilbert at Battlefoam when necessary). Yep, big fan.",1
"The hyperbole around this restaurant is unreal.  ""Oprah flies in specifically to eat there.""  ""New York Times and Bon Apetite rate it as the best Pizza in all of the U.S.""  ""Jimmy Kimmel hired Chris to build a personal brick oven in his own home""  ""I ate their once and my eyesite was restored.......praise jesus!""

There is no denying this is great pizza,  All of the ingredients are delicately chosen and prepared by the man himself, and he manages to pull flavors out of each that should not be humanly possible.

If you live in AZ you owe it to yourself to try it at least once.  Steel yourself for a long wait, however, 3 hours isnt much if you've got friends and wine with you,  just dont get too drunk to taste your meal when its finally time to eat.",1
"I dropped in to @SweetRepublic, finally, because they tweeted about their Chocolate Guinness, and a limited edition Jameson Irish Cream.

I have had their ice cream in the past, both from the truck, and at other events, and was already a fan.

Now, I'm fanatical.

The Jameson was amazingly good! I couldn't believe how well the flavor was represented, without having the harshness of the alcohol bite.

But the Chocolate Guinness won the day. It was so good, I ordered a pint to take home. (Unexplainably, it is still in the freezer. I will remedy that today!)

The location is right by my work, so I anticipate returning, again and again.

Jan and Helen are wonderful girls, and they have created something truly amazing. I congratulate them, and look forward to more of their creations.

And their commitment to using local ingredients makes me happy to spend my money there, rather than a chain, who doesn't concern themselves with the area.",1
"Since moving to Arizona I have selected Fry's as my new grocer and am very happy with my choice! I immediately signed up for their VIP card and love seeing the many savings listed on the receipt after every trip.

I am especially happy that I have moved closer to this Frys as it is open 24 hours and even when shopping in the wee hours of the morning can expect to see some nocturnal ASU students.

Any interactions I have had with the staff have been pleasant and enjoyable.",1
"We had a GREAT dinner there on Saturday.  We were celebrating my aunt's birthday, and we ordered from the regular and special menus.  I had a truly wonderful chicken Madiera, my hubby had meat loaf, which is always a ""tell"" for a good place, my uncle had fried haddock which was crunchy and not at all greasy, and my aunt also had the chicken Madiera, which was fork-tender.  We also had great service - attentive without being too much, and we completely enjoyed our meal.  We will definitely visit this location again.",1
"I came here by myself because non of my fellow conference peeps wanted to walk 10 minutes to dinner.  I'm glad I made that short walk to here because I enjoyed eating their prime rib.  It was cooked just right and it was rested correctly.  Needless to say, I was so stuffed that my 10 minute walk became a 15 walk back to the hotel.",1
